sub_id, sub_sex, sub_age, gain_color, block_id, trial_id, gain_on_left, gamble_duration, gambles, sure_reward, choose_sure, reaction_time
18111001,0,20,b,1,54,0,1.5,[9 -3;8 -2;8 -6;7 -6;5 -9;1 -6;9 -5;],[2;2;0;6;6;8;1;],1,0.440
18111001,0,20,b,1,55,1,1.5,[6 -4;6 -7;3 -6;5 -1;2 -9;4 -8;6 -6;],[6;0;3;1;5;-2;-1;],1,1.588
18111001,0,20,b,1,56,1,1.5,[4 -8;2 -9;],[-7;1;],1,1.379
18111001,0,20,b,1,57,0,1.5,[7 -8;7 -7;8 -7;6 -9;9 -5;1 -4;8 -5;],[0;-3;-3;-1;2;0;0;],1,0.465
18111001,0,20,b,1,58,1,1.5,[4 -8;5 -6;9 -7;1 -2;7 -8;9 -3;3 -1;],[1;-5;1;-1;-6;-4;-1;],0,1.428
18111001,0,20,b,1,59,1,1.5,[5 -6;2 -5;3 -5;4 -8;6 -6;8 -3;8 -2;],[4;-2;0;1;-7;3;-2;],0,0.632
18111001,0,20,b,1,60,1,1.5,[6 -7;9 -4;2 -4;3 -9;3 -5;7 -7;1 -9;],[4;4;-6;-1;7;9;-1;],1,0.461
18111001,0,20,b,1,61,1,1.5,[8 -9;5 -3;5 -2;7 -6;2 -3;7 -1;4 -3;],[-7;-9;-9;0;5;7;1;],1,0.847
18111001,0,20,b,1,62,1,1.5,[1 -6;6 -2;8 -2;6 -3;7 -7;3 -1;4 -6;],[7;-1;5;-2;5;-9;-2;],1,1.252
18111001,0,20,b,1,63,0,1.5,[6 -1;6 -9;2 -5;1 -3;2 -6;3 -7;7 -3;],[-9;-4;1;-2;-3;-6;2;],1,0.583
18111001,0,20,b,1,64,1,1.5,[3 -2;8 -7;3 -8;6 -7;4 -9;2 -9;8 -4;],[2;-1;-6;8;-5;-5;2;],1,0.438
18111001,0,20,b,1,65,1,1.5,[7 -3;5 -5;2 -2;3 -5;4 -2;6 -4;5 -6;],[-5;4;-5;1;0;4;-2;],1,1.978
18111001,0,20,b,1,66,1,1.5,[4 -1;1 -2;4 -9;2 -2;4 -3;2 -9;1 -7;],[0;-3;-7;1;-1;-4;1;],1,0.720
18111001,0,20,b,1,67,0,1.5,[2 -8;2 -1;1 -2;5 -6;4 -5;4 -6;5 -2;],[-5;-4;0;1;-6;5;2;],0,1.321
18111001,0,20,b,1,68,0,1.5,[8 -2;6 -3;9 -3;8 -4;2 -5;1 -6;3 -4;],[-4;-3;1;5;6;1;-2;],1,1.610
18111001,0,20,b,1,69,1,1.5,[9 -3;5 -8;6 -8;3 -6;1 -9;5 -2;2 -6;],[-3;2;-2;-6;-2;5;0;],1,1.127
18111001,0,20,b,1,70,0,1.5,[2 -1;2 -4;4 -3;9 -2;8 -6;2 -3;7 -2;],[3;3;-4;6;1;-2;0;],0,0.479
18111001,0,20,b,1,71,1,1.5,[6 -9;9 -1;8 -2;],[3;4;-2;],0,0.867
18111001,0,20,b,1,72,1,1.5,[6 -5;6 -6;3 -5;3 -2;5 -5;1 -3;8 -5;],[-4;1;0;7;4;1;0;],1,0.510
18111001,0,20,b,1,73,0,1.5,[7 -3;9 -6;3 -1;3 -7;1 -1;],[9;5;7;5;2;],1,0.671
18111001,0,20,b,1,74,1,1.5,[3 -9;8 -9;7 -5;5 -1;1 -8;4 -5;2 -3;],[3;-4;2;4;-1;9;-1;],0,1.935
18111001,0,20,b,1,75,1,1.5,[2 -3;6 -2;5 -5;4 -7;6 -6;],[-2;6;8;0;2;],1,0.562
18111001,0,20,b,1,76,0,1.5,[1 -6;1 -2;8 -8;4 -6;3 -1;4 -3;6 -1;7 -5;],[1;7;5;-3;-1;0;1;1;],1,0.587
18111001,0,20,b,1,77,0,1.5,[9 -7;9 -6;3 -5;8 -9;3 -8;3 -9;3 -6;],[-3;5;5;-2;1;-1;1;],1,0.427
18111001,0,20,b,1,78,0,1.5,[4 -3;1 -3;9 -2;2 -7;4 -1;4 -9;8 -8;],[3;-4;0;4;8;-4;-1;],1,1.375
18111001,0,20,b,1,79,1,1.5,[1 -6;6 -7;4 -8;9 -3;6 -6;4 -9;2 -1;],[-2;1;3;-2;2;0;-1;],0,0.990
18111001,0,20,b,1,80,0,1.5,[5 -1;1 -4;4 -7;5 -2;9 -4;3 -8;7 -2;],[0;-1;-5;5;9;-6;0;],0,0.460
18111001,0,20,b,1,81,1,1.5,[3 -1;4 -7;3 -8;3 -2;2 -5;1 -8;1 -3;],[-3;-6;0;1;-2;-2;-2;],0,1.687
18111001,0,20,b,1,82,1,1.5,[8 -3;2 -7;1 -8;3 -1;4 -4;9 -9;2 -8;],[-1;-3;-5;-2;1;-2;0;],1,0.753
18111001,0,20,b,1,83,1,1.5,[4 -3;6 -8;6 -1;2 -4;2 -6;9 -6;7 -5;],[-2;6;-3;7;-4;-2;0;],1,0.816
18111001,0,20,b,1,84,1,1.5,[5 -8;9 -4;6 -1;9 -5;8 -5;2 -5;9 -7;],[0;-2;5;3;-4;-2;1;],1,1.638
18111001,0,20,b,1,85,0,1.5,[2 -4;2 -6;5 -6;1 -4;],[0;-2;-4;-2;],1,0.862
18111001,0,20,b,1,86,0,1.5,[3 -2;2 -6;1 -6;2 -1;8 -1;6 -1;6 -9;],[3;-3;0;1;6;-4;1;],1,0.887
18111001,0,20,b,1,87,1,1.5,[9 -3;3 -6;5 -5;3 -3;2 -6;7 -8;6 -2;],[0;3;4;0;9;3;0;],0,0.459
18111001,0,20,b,1,88,0,1.5,[7 -9;5 -6;2 -1;4 -8;7 -7;6 -4;7 -1;],[-4;7;-3;2;1;-1;1;],0,0.638
18111001,0,20,b,1,89,1,1.5,[9 -9;4 -6;4 -8;8 -6;3 -9;8 -7;9 -5;1 -6;2 -3;],[-5;6;0;6;0;-1;3;4;0;],1,0.466
18111001,0,20,b,1,90,0,1.5,[1 -9;8 -6;4 -2;8 -5;9 -6;9 -9;2 -1;],[-1;4;1;6;6;1;-1;],0,0.909
18111001,0,20,b,1,91,1,1.5,[9 -2;4 -5;9 -3;],[-5;6;1;],0,1.007
18111001,0,20,b,1,92,0,1.5,[2 -5;6 -9;7 -6;8 -4;7 -7;7 -5;7 -8;],[0;2;1;-5;3;2;-1;],1,1.404
18111001,0,20,b,1,93,1,1.5,[8 -5;6 -8;4 -9;9 -7;8 -3;2 -8;5 -8;],[3;-5;-7;0;-8;6;1;],1,0.561
18111001,0,20,b,1,94,0,1.5,[7 -5;4 -6;9 -2;6 -5;3 -7;9 -9;4 -1;],[-4;9;-1;-4;2;-6;2;],1,1.224
18111001,0,20,b,1,95,0,1.5,[1 -4;1 -6;9 -5;8 -1;3 -2;7 -2;8 -4;],[9;2;-6;-2;9;-3;1;],1,1.061
18111001,0,20,b,1,96,1,1.5,[6 -4;4 -4;5 -2;4 -8;1 -9;5 -1;6 -6;],[1;4;-6;3;-1;-1;2;],1,0.527
18111001,0,20,b,1,97,1,1.5,[6 -3;5 -6;9 -3;2 -6;7 -9;4 -6;9 -1;],[3;2;3;0;6;4;0;],0,0.624
18111001,0,20,b,1,98,0,1.5,[8 -4;5 -7;6 -5;3 -9;4 -7;4 -8;4 -4;],[0;-2;-4;2;-2;-8;-1;],1,0.886
18111001,0,20,b,1,99,1,1.5,[9 -9;],[-1;],1,1.992
18111001,0,20,b,1,100,0,1.5,[3 -4;9 -2;7 -5;3 -2;1 -5;4 -5;9 -6;],[9;-8;0;9;-3;9;-1;],1,0.398
18111001,0,20,b,1,101,0,1.5,[3 -1;4 -6;1 -3;4 -8;3 -5;2 -4;5 -5;],[-5;-4;-1;8;-2;-7;0;],1,0.476
18111001,0,20,b,1,102,1,1.5,[8 -5;4 -2;4 -4;9 -8;8 -4;6 -4;3 -4;],[1;0;0;7;2;2;0;],1,1.582
18111001,0,20,b,1,103,0,1.5,[9 -2;2 -5;8 -8;8 -6;7 -2;2 -2;1 -2;],[-3;-5;3;-3;-1;-2;-1;],0,0.653
18111001,0,20,b,1,104,0,1.5,[2 -5;8 -9;],[4;2;],1,0.692
18111001,0,20,b,1,105,1,1.5,[3 -3;4 -5;2 -3;6 -5;1 -3;9 -5;],[2;-2;-3;2;-4;-1;],0,0.530
18111001,0,20,b,1,106,0,1.5,[6 -1;6 -5;8 -1;2 -8;6 -6;2 -2;6 -2;],[-4;-7;-1;6;-1;-7;-1;],0,0.531
18111001,0,20,b,1,107,1,1.5,[1 -5;4 -9;6 -6;2 -7;8 -3;4 -4;4 -6;],[9;0;2;0;5;1;0;],1,0.451
18111001,0,20,b,1,108,1,1.5,[9 -9;5 -2;2 -7;7 -6;3 -8;6 -4;8 -8;],[-3;2;-4;-8;-6;-3;1;],1,0.926
18111001,0,20,b,1,109,1,1.5,[7 -9;5 -3;5 -9;2 -8;6 -3;9 -6;7 -1;],[-3;1;2;0;4;6;-1;],0,0.415
18111001,0,20,b,1,110,1,1.5,[8 -4;3 -4;1 -6;9 -9;7 -5;5 -2;3 -8;],[1;1;-4;-2;-1;6;1;],1,0.374
18111001,0,20,b,1,111,1,1.5,[7 -7;6 -8;6 -9;7 -9;5 -5;1 -8;9 -9;],[-6;6;-3;6;9;-1;-2;],0,0.572
18111001,0,20,b,1,112,0,1.5,[4 -1;1 -1;1 -2;3 -7;2 -6;3 -8;7 -2;],[3;-5;-8;2;-8;4;1;],0,1.067
18111001,0,20,b,1,113,1,1.5,[5 -7;4 -8;6 -7;7 -8;1 -6;3 -5;4 -5;],[-8;-6;-6;7;6;8;0;],1,0.502
18111001,0,20,b,1,114,0,1.5,[7 -8;6 -4;4 -9;5 -1;8 -9;6 -9;5 -6;],[0;4;-5;1;2;0;0;],1,1.447
18111001,0,20,b,1,115,0,1.5,[2 -4;2 -9;9 -5;9 -2;6 -8;1 -2;5 -7;],[0;-1;3;1;-5;7;1;],1,0.627
18111001,0,20,b,1,116,0,1.5,[9 -9;6 -3;1 -7;5 -5;8 -9;9 -2;6 -8;],[7;-1;-1;0;0;1;-1;],1,1.367
18111001,0,20,b,1,117,0,1.5,[7 -6;9 -3;5 -1;4 -4;],[7;-3;4;2;],1,0.963
18111001,0,20,b,1,118,1,1.5,[5 -7;8 -4;5 -2;9 -6;9 -1;5 -5;3 -2;],[-3;3;-2;-7;-2;4;1;],1,0.737
18111001,0,20,b,1,119,0,1.5,[7 -2;1 -7;2 -9;8 -4;1 -2;9 -1;3 -3;],[2;3;3;1;-1;3;1;],1,1.153
18111001,0,20,b,1,120,1,1.5,[6 -3;4 -4;7 -2;3 -3;6 -6;9 -6;1 -8;],[2;-3;-3;7;0;2;0;],1,0.568
18111001,0,20,b,1,121,0,1.5,[6 -9;7 -3;7 -6;4 -9;7 -2;9 -7;9 -5;],[-4;-7;-3;-4;-2;-1;1;],1,0.544
18111001,0,20,b,1,122,0,1.5,[7 -3;3 -3;1 -3;9 -6;4 -2;9 -5;5 -9;],[0;-5;-3;-2;6;2;-1;],1,1.279
18111001,0,20,b,1,123,0,1.5,[1 -8;7 -7;3 -5;2 -1;4 -6;5 -9;6 -3;],[-2;3;6;1;-2;-7;2;],1,0.602
18111001,0,20,b,1,124,0,1.5,[5 -8;5 -1;1 -1;3 -3;8 -2;9 -7;7 -9;],[2;1;-2;-3;2;-2;0;],1,0.808
18111001,0,20,b,1,125,1,1.5,[2 -9;3 -1;5 -3;1 -9;6 -9;8 -5;9 -8;],[-3;-3;5;7;-8;0;0;],1,0.541
18111001,0,20,b,1,126,1,1.5,[1 -9;8 -1;4 -5;3 -2;3 -8;8 -3;2 -7;],[5;-8;2;0;0;-9;-1;],1,0.925
18111001,0,20,b,1,127,1,1.5,[5 -5;7 -4;5 -6;6 -8;5 -9;5 -1;3 -9;],[2;3;1;-5;6;-4;-1;],1,0.726
18111001,0,20,b,1,128,0,1.5,[2 -2;],[1;],1,0.999
18111001,0,20,b,1,129,0,1.5,[1 -2;4 -2;7 -4;7 -9;8 -6;5 -3;7 -8;],[-5;2;1;1;8;-4;2;],1,0.676
18111001,0,20,b,1,130,0,1.5,[9 -8;5 -3;8 -9;7 -3;3 -6;1 -7;7 -5;],[-1;-1;-9;-2;-9;-1;2;],1,0.543
18111001,0,20,b,1,131,0,1.5,[2 -4;5 -6;9 -7;3 -2;7 -9;1 -5;6 -7;],[1;0;6;0;4;5;0;],1,0.735
18111001,0,20,b,1,132,0,1.5,[8 -7;1 -6;1 -1;3 -7;1 -9;1 -2;7 -7;],[3;0;-8;-1;-1;-5;-2;],1,0.543
18111001,0,20,b,1,133,0,1.5,[3 -3;4 -5;5 -6;3 -6;4 -1;3 -2;5 -1;],[-8;2;-9;5;0;-1;-1;],0,0.999
18111001,0,20,b,1,134,1,1.5,[8 -2;5 -4;3 -7;],[8;5;-1;],1,1.853
18111001,0,20,b,1,135,0,1.5,[1 -5;6 -9;5 -4;8 -9;2 -5;9 -8;8 -7;],[6;0;-6;-6;7;0;-1;],1,1.047
18111001,0,20,b,1,136,0,1.5,[4 -5;5 -8;7 -4;3 -3;7 -6;6 -4;1 -3;],[-5;-8;0;-3;2;0;-1;],1,1.356
18111001,0,20,b,1,137,1,1.5,[1 -8;4 -5;2 -6;6 -9;6 -3;2 -3;2 -4;],[2;-1;-8;1;1;-9;-1;],1,1.219
18111001,0,20,b,1,138,1,1.5,[6 -1;7 -8;9 -4;1 -2;4 -9;5 -8;5 -9;],[-7;2;3;-4;-3;1;2;],1,0.000
18111001,0,20,b,1,139,1,1.5,[3 -8;],[-1;],1,1.514
18111001,0,20,b,1,140,0,1.5,[2 -3;6 -8;9 -9;6 -2;4 -5;6 -6;8 -7;],[4;0;-5;-6;2;-2;1;],1,0.978
18111001,0,20,b,1,141,1,1.5,[9 -9;3 -9;4 -7;7 -4;1 -8;7 -1;5 -4;],[-3;-6;8;8;5;2;0;],1,1.639
18111001,0,20,b,1,142,0,1.5,[4 -7;6 -8;3 -2;1 -2;4 -9;2 -1;3 -3;],[7;-1;-1;-7;1;2;1;],1,1.309
18111001,0,20,b,1,143,1,1.5,[1 -3;9 -7;1 -6;8 -8;5 -1;8 -4;4 -4;],[-3;-5;0;-1;4;-2;-1;],0,0.590
18111001,0,20,b,1,144,1,1.5,[2 -5;8 -3;2 -3;5 -6;2 -9;7 -9;5 -3;],[0;-4;2;1;-2;3;1;],1,0.404
18111001,0,20,b,1,145,1,1.5,[7 -4;1 -2;1 -9;3 -1;9 -7;7 -2;3 -7;],[-4;5;2;7;-1;5;0;],1,1.058
18111001,0,20,b,1,146,0,1.5,[3 -6;9 -5;4 -7;],[-1;-2;0;],1,0.870
18111001,0,20,b,1,147,1,1.5,[4 -1;1 -9;2 -3;9 -3;2 -8;4 -5;1 -1;],[1;4;-5;-2;-4;-1;2;],1,0.503
18111001,0,20,b,1,148,1,1.5,[8 -1;5 -7;1 -1;4 -7;5 -4;6 -8;],[-1;6;-6;0;-3;-2;],0,0.517
18111001,0,20,b,1,149,1,1.5,[2 -6;6 -2;6 -8;2 -4;7 -5;9 -8;3 -5;],[-3;-2;5;7;-5;-5;1;],1,0.478
18111001,0,20,b,1,150,1,1.5,[1 -8;9 -8;6 -6;7 -3;7 -7;1 -5;6 -8;],[-3;5;1;-9;3;-4;2;],1,0.391
18111001,0,20,b,1,151,1,1.5,[8 -3;8 -8;6 -4;5 -3;2 -5;4 -9;1 -5;],[3;-6;1;0;1;-2;1;],1,0.951
18111001,0,20,b,1,152,1,1.5,[4 -3;3 -4;6 -6;6 -4;6 -1;2 -9;7 -9;],[-4;-1;2;-2;3;4;0;],1,0.846
18111001,0,20,b,1,153,1,1.5,[1 -2;2 -3;7 -3;9 -7;6 -3;2 -9;9 -1;],[-1;4;-6;6;-2;-9;0;],0,0.610
18111001,0,20,b,1,154,1,1.5,[2 -7;6 -8;1 -7;7 -5;7 -7;4 -1;5 -5;],[4;-4;4;0;7;-3;-2;],0,0.527
18111001,0,20,b,1,155,1,1.5,[6 -7;8 -3;9 -4;5 -3;2 -1;1 -3;1 -1;],[-8;6;-2;2;-2;-4;1;],1,0.375
18111001,0,20,b,1,156,0,1.5,[2 -4;2 -6;6 -8;6 -4;9 -8;5 -4;2 -7;],[3;8;9;6;3;-5;-1;],1,0.998
18111001,0,20,b,1,157,1,1.5,[3 -1;7 -1;8 -7;5 -3;5 -2;9 -2;4 -1;],[6;-3;-4;-5;-1;-4;-2;],0,0.388
18111001,0,20,b,1,158,1,1.5,[1 -5;7 -8;5 -8;2 -1;1 -9;5 -5;3 -5;],[-1;3;-2;7;1;2;0;],1,1.058
18111001,0,20,b,1,159,0,1.5,[8 -9;5 -3;2 -1;4 -7;9 -9;],[5;-4;-8;3;1;],1,1.334
18111001,0,20,b,1,160,0,1.5,[7 -9;5 -1;9 -2;7 -2;3 -5;2 -6;6 -1;],[-3;-6;-6;1;0;8;-1;],0,0.430
18111001,0,20,b,1,161,1,1.5,[4 -4;7 -1;7 -2;],[-4;7;0;],0,0.554
18111001,0,20,b,1,162,0,1.5,[3 -9;1 -4;6 -3;3 -5;5 -2;6 -9;1 -2;],[-2;3;5;1;-4;-3;-2;],0,0.809
18111001,0,20,b,2,163,1,1.5,[3 -2;4 -9;5 -1;2 -9;3 -8;8 -4;8 -2;],[2;-3;1;0;1;3;-1;],0,0.453
18111001,0,20,b,2,164,0,1.5,[7 -5;3 -2;2 -2;9 -5;8 -4;1 -8;8 -5;],[9;-1;3;-1;-3;-4;0;],0,0.478
18111001,0,20,b,2,165,1,1.5,[5 -5;1 -2;8 -9;2 -4;1 -4;1 -5;3 -4;],[5;6;3;2;-6;0;1;],1,0.487
18111001,0,20,b,2,166,1,1.5,[9 -3;3 -5;6 -5;7 -4;1 -5;8 -6;3 -1;],[0;1;0;6;2;-1;0;],0,0.411
18111001,0,20,b,2,167,1,1.5,[5 -4;9 -6;6 -8;5 -7;],[-5;6;-7;-1;],1,1.851
18111001,0,20,b,2,168,1,1.5,[6 -3;9 -7;1 -9;7 -1;7 -2;1 -3;6 -2;],[-6;8;4;-4;4;-3;-1;],0,0.391
18111001,0,20,b,2,169,1,1.5,[6 -7;6 -6;7 -2;8 -5;9 -3;7 -5;9 -2;],[6;5;-1;-6;-3;3;0;],0,0.630
18111001,0,20,b,2,170,1,1.5,[1 -5;1 -1;7 -4;8 -3;5 -9;4 -2;5 -3;],[-5;5;5;6;2;5;-2;],0,0.666
18111001,0,20,b,2,171,0,1.5,[9 -5;7 -8;9 -9;8 -8;5 -2;2 -7;9 -7;],[4;1;0;1;5;-1;0;],1,1.349
18111001,0,20,b,2,172,0,1.5,[7 -7;1 -1;6 -4;8 -5;3 -3;9 -5;9 -4;],[0;4;-3;3;-5;-3;0;],0,0.404
18111001,0,20,b,2,173,0,1.5,[3 -6;8 -1;3 -1;5 -4;6 -6;9 -8;7 -3;],[-2;-7;8;2;4;-3;1;],0,1.154
18111001,0,20,b,2,174,0,1.5,[9 -1;4 -8;6 -5;3 -7;5 -1;8 -6;1 -4;],[4;-1;4;8;-2;3;-2;],0,1.191
18111001,0,20,b,2,175,1,1.5,[7 -9;4 -5;2 -7;7 -6;2 -6;4 -1;4 -4;],[5;1;-8;3;-1;-2;1;],1,0.543
